Acrylamide Conc. %,Bis-acrylamide conc %,Photo-initiator conc. %,Layer Height. (micron),Bottom Layer exposure time (s),Exposure time (s),Frequency (Hz),Storage modulus (Pa),Loss modulus (Pa)
10,0.3,2,30,50,12,0.100000001,3467.773193,260.1437073
10,0.3,2,30,50,12,0.158489317,3532.963379,252.8375854
10,0.3,2,30,50,12,0.251188636,3598.77002,245.8704071
10,0.3,2,30,50,12,0.398107171,3661.484863,247.4174347
10,0.3,2,30,50,12,0.630957365,3726.670898,252.8606873
10,0.3,2,30,50,12,1,3786.622314,259.0360107
10,0.3,2,30,50,12,1.584893227,3845.849609,270.1945496
10,0.3,2,30,50,12,2.511886358,3893.849854,293.668335
10,0.3,2,30,50,12,3.981071472,3895.261963,330.3787231
10,0.3,2,30,50,12,6.309572697,3680.987061,420.596283
10,0.3,2,30,50,12,10,3862.675781,352.1521301
10,0.3,2,30,50,12,0.01,2074.52002,353.3513489
10,0.3,2,30,50,12,0.015848933,2264.506592,313.8843079
10,0.3,2,30,50,12,0.025118863,2392.863037,282.1178589
10,0.3,2,30,50,12,0.039810721,2475.448975,263.3952942
10,0.3,2,30,50,12,0.063095748,2544.469727,252.9420471
10,0.3,2,30,50,12,0.100000001,2611.58252,246.3071747
10,0.3,2,30,50,12,0.158489317,2677.243652,242.6913147
10,0.3,2,30,50,12,0.251188636,2736.638916,244.0795441
10,0.3,2,30,50,12,0.398107171,2800.44165,248.5963593
10,0.3,2,30,50,12,0.630957365,2863.374512,255.8864441
10,0.3,2,30,50,12,1,2927.725098,270.7709045
10,0.3,2,30,50,12,1.584893227,2988.119873,291.0706482
10,0.3,2,30,50,12,2.511886358,3029.086426,322.4521484
10,0.3,2,30,50,12,3.981071472,2986.460938,387.2408752
10,0.3,2,30,50,12,6.309572697,2991.207275,389.2397461
10,0.3,2,30,50,12,10,3009.140625,474.536499
10,0.3,2,90,50,12,0.01,2634.50708,438.7085571
10,0.3,2,90,50,12,0.015848933,2922.410645,366.0301208
10,0.3,2,90,50,12,0.025118863,3094.760254,319.7167053
10,0.3,2,90,50,12,0.039810721,3197.039795,290.9566956
10,0.3,2,90,50,12,0.063095748,3281.862061,262.5614929
10,0.3,2,90,50,12,0.100000001,3352.402588,244.2613525
10,0.3,2,90,50,12,0.158489317,3419.508057,225.9771271
10,0.3,2,90,50,12,0.251188636,3480.945557,215.4386597
10,0.3,2,90,50,12,0.398107171,3536.971436,209.8413391
10,0.3,2,90,50,12,0.630957365,3591.799316,208.8786926
10,0.3,2,90,50,12,1,3644.789551,210.5440979
10,0.3,2,90,50,12,1.584893227,3695.291504,219.5758514
10,0.3,2,90,50,12,2.511886358,3735.860352,233.5920868
10,0.3,2,90,50,12,3.981071472,3750.618896,252.6078491
10,0.3,2,90,50,12,6.309572697,3441.778564,356.0435486
10,0.3,2,90,50,12,10,3744.707031,279.6650696
10,0.3,2,90,50,12,0.01,2202.660889,524.0679321
10,0.3,2,90,50,12,0.015848933,2571.313232,400.7728577
10,0.3,2,90,50,12,0.025118863,2758.364014,343.9425049
10,0.3,2,90,50,12,0.039810721,2874.531982,304.0263977
10,0.3,2,90,50,12,0.063095748,2960.994629,278.3070679
10,0.3,2,90,50,12,0.100000001,3038.787842,253.5521393
10,0.3,2,90,50,12,0.158489317,3108.468262,236.9723663
10,0.3,2,90,50,12,0.251188636,3170.969482,225.5259399
10,0.3,2,90,50,12,0.398107171,3229.146973,219.1699371
10,0.3,2,90,50,12,0.630957365,3284.036865,216.8770142
10,0.3,2,90,50,12,1,3341.642822,217.5886688
10,0.3,2,90,50,12,1.584893227,3394.375732,224.4068909
10,0.3,2,90,50,12,2.511886358,3437.620605,239.6297302
10,0.3,2,90,50,12,3.981071472,3450.251465,263.5462952
10,0.3,2,90,50,12,6.309572697,3158.123047,360.4327698
10,0.3,2,90,50,12,10,3458.326172,217.6019287
10,0.3,2,90,50,12,0.01,3086.749268,357.4430847
10,0.3,2,90,50,12,0.015848933,3299.830566,343.6309814
10,0.3,2,90,50,12,0.025118863,3433.618408,293.9896545
10,0.3,2,90,50,12,0.039810721,3518.624268,263.9864807
10,0.3,2,90,50,12,0.063095748,3593.327393,236.6713104
10,0.3,2,90,50,12,0.100000001,3656.144531,218.6305084
10,0.3,2,90,50,12,0.158489317,3714.220703,204.6743469
10,0.3,2,90,50,12,0.251188636,3768.186768,198.2652588
10,0.3,2,90,50,12,0.398107171,3820.355957,194.6025696
10,0.3,2,90,50,12,0.630957365,3869.225342,198.7276459
10,0.3,2,90,50,12,1,3920.337891,201.5485382
10,0.3,2,90,50,12,1.584893227,3959.801514,215.3573914
10,0.3,2,90,50,12,2.511886358,4010.845947,229.2335968
10,0.3,2,90,50,12,3.981071472,4021.949219,251.7851563
10,0.3,2,90,50,12,6.309572697,3833.061035,306.8452454
10,0.3,2,90,50,12,10,3913.716309,147.2505341
10,0.3,2,90,50,12,0.01,2648.417725,424.8535767
10,0.3,2,90,50,12,0.015848933,3075.072266,363.3914795
10,0.3,2,90,50,12,0.025118863,3287.037109,324.4770813
10,0.3,2,90,50,12,0.039810721,3430.572266,292.6295776
10,0.3,2,90,50,12,0.063095748,3536.382324,260.5679626
10,0.3,2,90,50,12,0.100000001,3624.417969,244.0237885
10,0.3,2,90,50,12,0.158489317,3698.023438,222.5905457
10,0.3,2,90,50,12,0.251188636,3759.802979,208.6166687
10,0.3,2,90,50,12,0.398107171,3816.792725,195.5718384
10,0.3,2,90,50,12,0.630957365,3869.107666,193.9003143
10,0.3,2,90,50,12,1,3918.863281,191.1356506
10,0.3,2,90,50,12,1.584893227,3964.618652,196.8386841
10,0.3,2,90,50,12,2.511886358,3997.966553,211.1019592
10,0.3,2,90,50,12,3.981071472,4010.802979,233.0830383
10,0.3,2,90,50,12,6.309572697,3713.712158,331.7283325
10,0.3,2,90,50,12,10,3867.402344,320.4737549
10,0.3,2,90,50,12,0.01,2923.896729,505.6295776
10,0.3,2,90,50,12,0.015848933,3274.187012,425.4659119
10,0.3,2,90,50,12,0.025118863,3476.088867,373.8019104
10,0.3,2,90,50,12,0.039810721,3618.630615,324.6152649
10,0.3,2,90,50,12,0.063095748,3729.807617,291.4117126
10,0.3,2,90,50,12,0.100000001,3818.674316,264.4928894
10,0.3,2,90,50,12,0.158489317,3897.450439,244.6361847
10,0.3,2,90,50,12,0.251188636,3963.979004,228.7344666
10,0.3,2,90,50,12,0.398107171,4026.110596,217.5186005
10,0.3,2,90,50,12,0.630957365,4078.483887,212.3034973
10,0.3,2,90,50,12,1,4136.748535,210.8313293
10,0.3,2,90,50,12,1.584893227,4186.302734,218.9502411
10,0.3,2,90,50,12,2.511886358,4224.410645,234.4901123
10,0.3,2,90,50,12,3.981071472,4235.876465,260.043396
10,0.3,2,90,50,12,6.309572697,3962.334229,345.5466919
10,0.3,2,90,50,12,10,4207.242676,141.0664063
10,0.3,2,90,50,12,0.01,2605.386475,438.3960876
10,0.3,2,90,50,12,0.015848933,3002.111816,353.973999
10,0.3,2,90,50,12,0.025118863,3218.580811,308.330719
10,0.3,2,90,50,12,0.039810721,3345.172119,280.7684937
10,0.3,2,90,50,12,0.063095748,3449.008545,259.2498169
10,0.3,2,90,50,12,0.100000001,3536.828125,239.8138885
10,0.3,2,90,50,12,0.158489317,3606.295898,223.9370728
10,0.3,2,90,50,12,0.251188636,3670.392334,212.4728699
10,0.3,2,90,50,12,0.398107171,3728.794922,204.33992
10,0.3,2,90,50,12,0.630957365,3784.407715,202.6837006
10,0.3,2,90,50,12,1,3833.642578,202.3656616
10,0.3,2,90,50,12,1.584893227,3881.643799,211.119339
10,0.3,2,90,50,12,2.511886358,3923.119385,226.5548096
10,0.3,2,90,50,12,3.981071472,3932.793945,250.6825256
10,0.3,2,90,50,12,6.309572697,3602.525146,363.0804138
10,0.3,2,90,50,12,10,3980.455566,330.4830017
10,0.3,2,150,50,12,0.01,3500.781738,425.9162292
10,0.3,2,150,50,12,0.015848933,3749.379395,348.0293274
10,0.3,2,150,50,12,0.025118863,3885.215576,326.7386169
10,0.3,2,150,50,12,0.039810721,3992.428467,292.3647461
10,0.3,2,150,50,12,0.063095748,4080.389893,266.9196777
10,0.3,2,150,50,12,0.100000001,4158.969727,254.3126526
10,0.3,2,150,50,12,0.158489317,4229.114258,261.4349365
10,0.3,2,150,50,12,0.251188636,4290.168457,227.7749176
10,0.3,2,150,50,12,0.398107171,4346.961914,219.4211273
10,0.3,2,150,50,12,0.630957365,4399.495117,216.9846954
10,0.3,2,150,50,12,1,4458.308105,218.8251648
10,0.3,2,150,50,12,1.584893227,4511.229004,229.9826508
10,0.3,2,150,50,12,2.511886358,4555.67334,250.2662506
10,0.3,2,150,50,12,3.981071472,4574.189941,282.420105
10,0.3,2,150,50,12,6.309572697,4259.32373,405.0251465
10,0.3,2,150,50,12,10,4718.76123,331.3254395
10,0.3,2,150,50,12,0.01,3167.545654,411.5088196
10,0.3,2,150,50,12,0.015848933,3405.071289,313.4940491
10,0.3,2,150,50,12,0.025118863,3504.100098,290.4995117
10,0.3,2,150,50,12,0.039810721,3583.476074,246.0610962
10,0.3,2,150,50,12,0.063095748,3644.865234,224.5439911
10,0.3,2,150,50,12,0.100000001,3703.222656,204.7439117
10,0.3,2,150,50,12,0.158489317,3754.066895,194.6674042
10,0.3,2,150,50,12,0.251188636,3803.229492,183.8498535
10,0.3,2,150,50,12,0.398107171,3846.186035,176.3328094
10,0.3,2,150,50,12,0.630957365,3891.097412,173.3015594
10,0.3,2,150,50,12,1,3930.665039,173.8309631
10,0.3,2,150,50,12,1.584893227,3974.940674,185.7375641
10,0.3,2,150,50,12,2.511886358,4003.091309,197.3145599
10,0.3,2,150,50,12,3.981071472,4013.908447,226.1952209
10,0.3,2,150,50,12,6.309572697,3853.36792,293.467865
10,0.3,2,150,50,12,10,4639.884277,347.2486877
10,0.3,2,150,50,12,0.01,2978.579346,503.6279907
10,0.3,2,150,50,12,0.015848933,3400.732666,276.2845154
10,0.3,2,150,50,12,0.025118863,3537.782227,258.436554
10,0.3,2,150,50,12,0.039810721,3648.930664,232.9726868
10,0.3,2,150,50,12,0.063095748,3728.378418,212.9210815
10,0.3,2,150,50,12,0.100000001,3798.793701,195.5680389
10,0.3,2,150,50,12,0.158489317,3855.855225,185.093689
10,0.3,2,150,50,12,0.251188636,3904.441406,173.5544891
10,0.3,2,150,50,12,0.398107171,3949.762451,167.2782898
10,0.3,2,150,50,12,0.630957365,3987.441406,167.6688843
10,0.3,2,150,50,12,1,4032.744385,168.3843231
10,0.3,2,150,50,12,1.584893227,4073.681152,179.092392
10,0.3,2,150,50,12,2.511886358,4109.008301,193.6504211
10,0.3,2,150,50,12,3.981071472,4114.199707,209.2421417
10,0.3,2,150,50,12,6.309572697,3875.205322,297.0700684
10,0.3,2,150,50,12,10,3989.878906,396.1262207
10,0.3,2,30,75,6,0.01,2240.29834,300.3752136
10,0.3,2,30,75,6,0.015848933,2472.647949,259.9856262
10,0.3,2,30,75,6,0.025118863,2622.283691,236.3425751
10,0.3,2,30,75,6,0.039810721,2727.544189,215.764267
10,0.3,2,30,75,6,0.063095748,2792.317871,204.8616333
10,0.3,2,30,75,6,0.100000001,2869.75293,186.7012939
10,0.3,2,30,75,6,0.158489317,2926.673096,170.2680969
10,0.3,2,30,75,6,0.251188636,2980.865967,163.2151337
10,0.3,2,30,75,6,0.398107171,3024.277832,163.285202
10,0.3,2,30,75,6,0.630957365,3069.283691,161.2306824
10,0.3,2,30,75,6,1,3111.281738,166.0947418
10,0.3,2,30,75,6,1.584893227,3151.725098,173.0308533
10,0.3,2,30,75,6,2.511886358,3190.106934,189.8328094
10,0.3,2,30,75,6,3.981071472,3208.019287,211.0532837
10,0.3,2,30,75,6,6.309572697,3095.233643,238.2666473
10,0.3,2,30,75,6,10,3070.588135,144.1183014
10,0.3,2,30,75,6,0.01,1994.952148,222.1121674
10,0.3,2,30,75,6,0.015848933,2129.513916,185.243927
10,0.3,2,30,75,6,0.025118863,2215.307861,161.7560577
10,0.3,2,30,75,6,0.039810721,2270.498779,146.6891785
10,0.3,2,30,75,6,0.063095748,2316.395264,133.4542542
10,0.3,2,30,75,6,0.100000001,2355.90332,122.4963455
10,0.3,2,30,75,6,0.158489317,2391.429199,115.2342148
10,0.3,2,30,75,6,0.251188636,2422.344482,111.3318253
10,0.3,2,30,75,6,0.398107171,2450.412598,110.335907
10,0.3,2,30,75,6,0.630957365,2480.004395,112.0328598
10,0.3,2,30,75,6,1,2507.492188,117.1873169
10,0.3,2,30,75,6,1.584893227,2534.793457,125.0320129
10,0.3,2,30,75,6,2.511886358,2552.960205,139.6867523
10,0.3,2,30,75,6,3.981071472,2542.126709,162.3377075
10,0.3,2,30,75,6,6.309572697,2424.940186,196.8217773
10,0.3,2,30,75,6,10,2629.312012,144.8793182
10,0.3,2,30,75,6,0.01,1531.872925,274.6037903
10,0.3,2,30,75,6,0.015848933,1732.780273,227.9667816
10,0.3,2,30,75,6,0.025118863,1851.160522,196.0467987
10,0.3,2,30,75,6,0.039810721,1927.585938,174.0930328
10,0.3,2,30,75,6,0.063095748,1985.557495,160.1389618
10,0.3,2,30,75,6,0.100000001,2031.827759,147.0931549
10,0.3,2,30,75,6,0.158489317,2074.473389,137.429184
10,0.3,2,30,75,6,0.251188636,2112.967041,130.6108093
10,0.3,2,30,75,6,0.398107171,2147.024414,128.9684296
10,0.3,2,30,75,6,0.630957365,2182.425293,128.3861389
10,0.3,2,30,75,6,1,2211.303223,131.4841156
10,0.3,2,30,75,6,1.584893227,2236.363281,139.6025391
10,0.3,2,30,75,6,2.511886358,2252.362793,153.6760559
10,0.3,2,30,75,6,3.981071472,2215.451904,182.454422
10,0.3,2,30,75,6,6.309572697,2146.686523,197.3648987
10,0.3,2,30,75,6,10,2216.959961,251.9007263
10,0.3,2,90,75,6,0.01,2815.090576,254.3530884
10,0.3,2,90,75,6,0.015848933,2932.922119,246.5841217
10,0.3,2,90,75,6,0.025118863,3032.95459,215.6316986
10,0.3,2,90,75,6,0.039810721,3109.999023,201.4031372
10,0.3,2,90,75,6,0.063095748,3171.806885,197.8656616
10,0.3,2,90,75,6,0.100000001,3230.563477,183.9151764
10,0.3,2,90,75,6,0.158489317,3284.477051,179.3570862
10,0.3,2,90,75,6,0.251188636,3337.86377,183.4619141
10,0.3,2,90,75,6,0.398107171,3385.840088,181.8683624
10,0.3,2,90,75,6,0.630957365,3432.098145,190.061615
10,0.3,2,90,75,6,1,3485.461914,200.362442
10,0.3,2,90,75,6,1.584893227,3532.735352,217.6534271
10,0.3,2,90,75,6,2.511886358,3578.168945,238.1971283
10,0.3,2,90,75,6,3.981071472,3581.509033,264.462616
10,0.3,2,90,75,6,6.309572697,3483.272705,303.2402649
10,0.3,2,90,75,6,10,3691.180664,396.4465332
10,0.3,2,90,75,6,0.01,1634.518555,319.8344727
10,0.3,2,90,75,6,0.015848933,1834.293823,226.3626404
10,0.3,2,90,75,6,0.025118863,1936.20105,202.4651489
10,0.3,2,90,75,6,0.039810721,2006.830688,183.5824738
10,0.3,2,90,75,6,0.063095748,2063.256592,174.5645142
10,0.3,2,90,75,6,0.100000001,2113.380615,167.1119385
10,0.3,2,90,75,6,0.158489317,2157.136963,164.4885254
10,0.3,2,90,75,6,0.251188636,2201.087402,164.0160675
10,0.3,2,90,75,6,0.398107171,2242.062256,166.3573914
10,0.3,2,90,75,6,0.630957365,2284.054688,171.1357422
10,0.3,2,90,75,6,1,2326.141357,178.1979218
10,0.3,2,90,75,6,1.584893227,2361.657715,194.4147797
10,0.3,2,90,75,6,2.511886358,2379.27124,217.6786499
10,0.3,2,90,75,6,3.981071472,2263.600098,284.0224915
10,0.3,2,90,75,6,6.309572697,2375.468018,249.2279663
10,0.3,2,90,75,6,10,2233.020508,304.3489685
10,0.3,2,90,75,6,0.01,1663.612183,325.3320618
10,0.3,2,90,75,6,0.015848933,1893.646118,243.9662476
10,0.3,2,90,75,6,0.025118863,2002.28125,209.8347473
10,0.3,2,90,75,6,0.039810721,2073.392822,191.609436
10,0.3,2,90,75,6,0.063095748,2131.819092,178.0149384
10,0.3,2,90,75,6,0.100000001,2182.268311,168.432663
10,0.3,2,90,75,6,0.158489317,2227.653809,165.0446777
10,0.3,2,90,75,6,0.251188636,2271.612061,164.0751648
10,0.3,2,90,75,6,0.398107171,2315.039307,166.5280151
10,0.3,2,90,75,6,0.630957365,2357.208984,172.6779938
10,0.3,2,90,75,6,1,2402.499512,180.9846039
10,0.3,2,90,75,6,1.584893227,2442.617432,195.974884
10,0.3,2,90,75,6,2.511886358,2470.926514,218.5376434
10,0.3,2,90,75,6,3.981071472,2426.468506,263.7758484
10,0.3,2,90,75,6,6.309572697,2461.46582,250.3171539
10,0.3,2,90,75,6,10,2490.579102,196.1002502
10,0.3,2,90,75,6,0.01,2748.253906,365.2111511
10,0.3,2,90,75,6,0.015848933,2875.095215,247.6712036
10,0.3,2,90,75,6,0.025118863,2949.340576,216.7146454
10,0.3,2,90,75,6,0.039810721,3016.306641,197.3821869
10,0.3,2,90,75,6,0.063095748,3074.544922,191.0603485
10,0.3,2,90,75,6,0.100000001,3128.130371,189.2286072
10,0.3,2,90,75,6,0.158489317,3178.78418,186.5299225
10,0.3,2,90,75,6,0.251188636,3230.19873,188.4302216
10,0.3,2,90,75,6,0.398107171,3280.198975,193.8070068
10,0.3,2,90,75,6,0.630957365,3330.049316,202.9941406
10,0.3,2,90,75,6,1,3384.376953,215.8200226
10,0.3,2,90,75,6,1.584893227,3434.885498,233.3577271
10,0.3,2,90,75,6,2.511886358,3476.20166,257.7974548
10,0.3,2,90,75,6,3.981071472,3480.096924,286.1793823
10,0.3,2,90,75,6,6.309572697,3419.481201,318.9485168
10,0.3,2,90,75,6,10,3494.946289,311.8997803
10,0.3,2,90,75,6,0.01,2877.750977,354.6305847
10,0.3,2,90,75,6,0.015848933,3121.662598,288.9818115
10,0.3,2,90,75,6,0.025118863,3255.506348,253.8589935
10,0.3,2,90,75,6,0.039810721,3343.333984,233.2826691
10,0.3,2,90,75,6,0.063095748,3421.495361,217.8483887
10,0.3,2,90,75,6,0.100000001,3487.001465,205.3469391
10,0.3,2,90,75,6,0.158489317,3545.910156,202.9983826
10,0.3,2,90,75,6,0.251188636,3603.406494,202.6948853
10,0.3,2,90,75,6,0.398107171,3660.647217,205.9246216
10,0.3,2,90,75,6,0.630957365,3712.366211,215.6449738
10,0.3,2,90,75,6,1,3772.234863,225.4876556
10,0.3,2,90,75,6,1.584893227,3826.348877,244.9933624
10,0.3,2,90,75,6,2.511886358,3871.036133,267.5744019
10,0.3,2,90,75,6,3.981071472,3870.888672,294.6714783
10,0.3,2,90,75,6,6.309572697,3785.904541,326.3153992
10,0.3,2,90,75,6,10,3724.356445,456.0684204
10,0.3,2,150,75,6,0.01,1677.356445,211.4879456
10,0.3,2,150,75,6,0.015848933,1810.702148,179.1848145
10,0.3,2,150,75,6,0.025118863,1902.843506,159.1230774
10,0.3,2,150,75,6,0.039810721,1964.088623,147.016037
10,0.3,2,150,75,6,0.063095748,2015.27124,138.2575684
10,0.3,2,150,75,6,0.100000001,2059.694336,134.0522919
10,0.3,2,150,75,6,0.158489317,2099.427979,131.183075
10,0.3,2,150,75,6,0.251188636,2136.04126,131.4901276
10,0.3,2,150,75,6,0.398107171,2173.345703,134.2738495
10,0.3,2,150,75,6,0.630957365,2211.283447,140.0378876
10,0.3,2,150,75,6,1,2245.12793,148.4003448
10,0.3,2,150,75,6,1.584893227,2278.603516,161.9464874
10,0.3,2,150,75,6,2.511886358,2307.875244,178.1737823
10,0.3,2,150,75,6,3.981071472,2295.470459,208.0733795
10,0.3,2,150,75,6,6.309572697,2286.342285,218.5022278
10,0.3,2,150,75,6,10,2325.43457,305.346405
10,0.3,2,150,75,6,0.01,1267.301147,344.6644287
10,0.3,2,150,75,6,0.015848933,1516.370972,262.2049866
10,0.3,2,150,75,6,0.025118863,1645.160522,213.4604187
10,0.3,2,150,75,6,0.039810721,1724.664063,186.4851837
10,0.3,2,150,75,6,0.063095748,1784.920776,170.8367157
10,0.3,2,150,75,6,0.100000001,1835.802368,158.78862
10,0.3,2,150,75,6,0.158489317,1882.150513,151.6094666
10,0.3,2,150,75,6,0.251188636,1924.883057,148.3441925
10,0.3,2,150,75,6,0.398107171,1963.101929,148.4151459
10,0.3,2,150,75,6,0.630957365,2001.428711,151.8618622
10,0.3,2,150,75,6,1,2039.359253,158.0992737
10,0.3,2,150,75,6,1.584893227,2071.23584,169.4645386
10,0.3,2,150,75,6,2.511886358,2085.684326,187.0599823
10,0.3,2,150,75,6,3.981071472,1989.175781,237.8397827
10,0.3,2,150,75,6,6.309572697,2051.716064,206.6354523
10,0.3,2,150,75,6,10,1983.891113,236.3210449
10,0.3,2,150,75,6,0.01,2038.044312,254.9529724
10,0.3,2,150,75,6,0.015848933,2146.264404,201.3574982
10,0.3,2,150,75,6,0.025118863,2217.73291,171.8205566
10,0.3,2,150,75,6,0.039810721,2271.39209,153.7275085
10,0.3,2,150,75,6,0.063095748,2317.046387,144.4602509
10,0.3,2,150,75,6,0.100000001,2358.577881,138.3618317
10,0.3,2,150,75,6,0.158489317,2395.566162,135.654007
10,0.3,2,150,75,6,0.251188636,2432.965576,135.8175812
10,0.3,2,150,75,6,0.398107171,2468.813965,138.2837219
10,0.3,2,150,75,6,0.630957365,2501.911621,143.365448
10,0.3,2,150,75,6,1,2542.043701,151.7806091
10,0.3,2,150,75,6,1.584893227,2576.890625,164.0350494
10,0.3,2,150,75,6,2.511886358,2602.702881,180.7372437
10,0.3,2,150,75,6,3.981071472,2584.352783,206.3648987
10,0.3,2,150,75,6,6.309572697,2580.815918,204.6424561
10,0.3,2,150,75,6,10,2665.659668,278.9935608
10,0.3,2,150,75,6,0.01,1976.375244,188.7581024
10,0.3,2,150,75,6,0.015848933,2092.733643,195.2296143
10,0.3,2,150,75,6,0.025118863,2176.067871,180.2256927
10,0.3,2,150,75,6,0.039810721,2236.60791,172.0787964
10,0.3,2,150,75,6,0.063095748,2291.525635,166.0302429
10,0.3,2,150,75,6,0.100000001,2341.083252,163.2272339
10,0.3,2,150,75,6,0.158489317,2385.34668,161.1268768
10,0.3,2,150,75,6,0.251188636,2430.637695,162.4118805
10,0.3,2,150,75,6,0.398107171,2474.956299,167.2700653
10,0.3,2,150,75,6,0.630957365,2517.319336,173.6632233
10,0.3,2,150,75,6,1,2565.29541,184.6194
10,0.3,2,150,75,6,1.584893227,2610.327881,194.5727234
10,0.3,2,150,75,6,2.511886358,2643.851318,221.4412384
10,0.3,2,150,75,6,3.981071472,2630.700928,255.4612579
10,0.3,2,150,75,6,6.309572697,2625.590576,271.4885254
10,0.3,2,150,75,6,10,2744.376953,361.5493469
10,0.3,2,150,75,6,0.01,971.2822266,210.6088409
10,0.3,2,150,75,6,0.015848933,1116.817749,196.4914551
10,0.3,2,150,75,6,0.025118863,1213.775879,191.491745
10,0.3,2,150,75,6,0.039810721,1285.040649,186.882431
10,0.3,2,150,75,6,0.063095748,1349.344116,179.6092224
10,0.3,2,150,75,6,0.100000001,1402.413818,179.1061249
10,0.3,2,150,75,6,0.158489317,1452.523438,177.5603027
10,0.3,2,150,75,6,0.251188636,1500.652954,179.6698914
10,0.3,2,150,75,6,0.398107171,1547.261475,183.5084381
10,0.3,2,150,75,6,0.630957365,1592.192627,187.9308014
10,0.3,2,150,75,6,1,1639.721069,196.8874207
10,0.3,2,150,75,6,1.584893227,1675.841675,211.5571136
10,0.3,2,150,75,6,2.511886358,1674.839355,241.4034576
10,0.3,2,150,75,6,3.981071472,1533.33667,308.0620728
10,0.3,2,150,75,6,6.309572697,1730.258057,260.9567261
10,0.3,2,150,75,6,10,1606.769531,249.2077484
10,0.3,2,150,75,6,0.01,1320.492798,256.0988159
10,0.3,2,150,75,6,0.015848933,1530.749878,190.168808
10,0.3,2,150,75,6,0.025118863,1626.427734,181.8443451
10,0.3,2,150,75,6,0.039810721,1694.049438,164.903656
10,0.3,2,150,75,6,0.063095748,1748.54187,156.3846436
10,0.3,2,150,75,6,0.100000001,1796.33374,150.0068054
10,0.3,2,150,75,6,0.158489317,1841.206299,151.3126526
10,0.3,2,150,75,6,0.251188636,1884.062622,151.8050079
10,0.3,2,150,75,6,0.398107171,1924.781372,157.8873291
10,0.3,2,150,75,6,0.630957365,1968.310425,163.1121521
10,0.3,2,150,75,6,1,2011.291382,174.7637939
10,0.3,2,150,75,6,1.584893227,2051.503418,189.4621582
10,0.3,2,150,75,6,2.511886358,2079.216309,210.821106
10,0.3,2,150,75,6,3.981071472,2006.826538,266.5039368
10,0.3,2,150,75,6,6.309572697,2117.163818,227.1086121
10,0.3,2,150,75,6,10,2075.331543,159.8243408
10,0.3,2,30,50,6,0.01,5039,695.3
10,0.3,2,30,50,6,0.01585,5420,553.6
10,0.3,2,30,50,6,0.02512,5604,445
10,0.3,2,30,50,6,0.03981,5737,385.3
10,0.3,2,30,50,6,0.0631,5839,336
10,0.3,2,30,50,6,0.1,5935,293.7
10,0.3,2,30,50,6,0.158,6001,257.5
10,0.3,2,30,50,6,0.251,6050,224.4
10,0.3,2,30,50,6,0.398,6102,200
10,0.3,2,30,50,6,0.631,6142,180.2
10,0.3,2,30,50,6,1,6190,165.4
10,0.3,2,30,50,6,1.585,6233,157.2
10,0.3,2,30,50,6,2.512,6261,153.3
10,0.3,2,30,50,6,3.981,6276,147.3
10,0.3,2,30,50,6,6.31,6204,175.9
10,0.3,2,30,50,6,10,6198,176.6
10,0.3,2,30,50,6,0.01,5522,895.9
10,0.3,2,30,50,6,0.01585,5905,659.9
10,0.3,2,30,50,6,0.02512,6074,559
10,0.3,2,30,50,6,0.03981,6217,465
10,0.3,2,30,50,6,0.0631,6334,398.4
10,0.3,2,30,50,6,0.1,6434,342.1
10,0.3,2,30,50,6,0.158,6524,299.7
10,0.3,2,30,50,6,0.251,6597,264.5
10,0.3,2,30,50,6,0.398,6653,233.8
10,0.3,2,30,50,6,0.631,6716,211.3
10,0.3,2,30,50,6,1,6760,190.5
10,0.3,2,30,50,6,1.585,6790,181.4
10,0.3,2,30,50,6,2.512,6832,175.8
10,0.3,2,30,50,6,3.981,6858,190.1
10,0.3,2,30,50,6,6.31,6753,159.4
10,0.3,2,30,50,6,10,6735,177.2
10,0.3,2,30,50,6,0.01,5468,885.7
10,0.3,2,30,50,6,0.01585,5816,665.1
10,0.3,2,30,50,6,0.02512,5998,540.6
10,0.3,2,30,50,6,0.03981,6119,448
10,0.3,2,30,50,6,0.0631,6231,380
10,0.3,2,30,50,6,0.1,6328,325
10,0.3,2,30,50,6,0.158,6410,284.9
10,0.3,2,30,50,6,0.251,6484,251.3
10,0.3,2,30,50,6,0.398,6544,224
10,0.3,2,30,50,6,0.631,6604,202
10,0.3,2,30,50,6,1,6647,184.2
10,0.3,2,30,50,6,1.585,6687,180.6
10,0.3,2,30,50,6,2.512,6736,173
10,0.3,2,30,50,6,3.981,6778,192.4
10,0.3,2,30,50,6,6.31,6671,155.3
10,0.3,2,30,50,6,10,6711,173.9
10,0.3,2,90,50,6,0.01,2188,327.3
10,0.3,2,90,50,6,0.01585,2418,282.4
10,0.3,2,90,50,6,0.02512,2586,252.7
10,0.3,2,90,50,6,0.03981,2709,231.1
10,0.3,2,90,50,6,0.0631,2803,210.9
10,0.3,2,90,50,6,0.1,2878,193.8
10,0.3,2,90,50,6,0.158,2942,179.3
10,0.3,2,90,50,6,0.251,2997,168.3
10,0.3,2,90,50,6,0.398,3046,160.1
10,0.3,2,90,50,6,0.631,3091,154.6
10,0.3,2,90,50,6,1,3136,153.2
10,0.3,2,90,50,6,1.585,3176,157.1
10,0.3,2,90,50,6,2.512,3213,167.1
10,0.3,2,90,50,6,3.981,3243,181.4
